Symbol,Name,Year,CSR Strategy Score,Community Score,ESG Combined Score,ESG Controversies Score,ESG Score,Emissions Score,Environment Pillar Score,Environmental Innovation Score,Governance Pillar Score,Human Rights Score,Management Score,Product Responsibility Score,Resource Use Score,Shareholders Score,Social Pillar Score,TRDIR Controversies Score,TRDIR Diversity Score,TRDIR Inclusion Score,TRDIR People Development Score,TRDIR Score,Workforce Score,Total Returns,Standard Deviation,Predicted Total Returns
PNC,PNC FINL.SVS.GP.,2002,44.66301009,97.45274421095239,61.96946889666666,78.55661902333334,65.38479428809524,48.63796732,59.16808907619048,41.087102119523806,78.7808251152381,8.960823179047619,83.2439007752381,59.79268794047619,63.1953591395238,86.64911626809524,61.280918562380954,100.0,31.142857142857142,70.42857142857143,51.857142857142854,63.357142857142854,65.51568091047619,0.10014304761904762,0.24766785714285716,1.00%
PNR,PENTAIR,2004,24.06206363105263,80.02505109421053,45.087979806315786,89.03780348694737,45.484783672105266,26.38007494231579,47.585182954736844,57.00136878789474,34.63637224,45.27034583578948,34.34632467578947,35.592662537368426,49.07748811526316,42.652736525,51.836596438421054,100.0,31.5,0.0,52.5,,45.40166022052632,0.1364547894736842,0.27880252631578945,1.36%
PNW,PINNACLE WEST CAP.,2002,75.7578782145,82.9466171925,64.0496589885,100.0,64.0496589885,66.1407516815,66.55782112450001,44.162685103,66.650307232,25.898316449,71.71522831050001,46.8716708235,86.78437169349999,43.6955229785,58.76925601000001,100.0,23.5,19.833333333333332,52.833333333333336,49.041666666666664,64.9412170525,0.08411965,0.1867373,0.84%
PODD,INSULET,2015,27.54994100125,58.0373308975,42.79504744875,91.0227272725,43.87072467875,23.524370729624998,23.54397544375,25.0,55.4312477675,9.96877029125,57.07945945,51.95213306,21.74845063975,68.52474666875,42.2949980125,100.0,24.571428571428573,9.285714285714286,21.285714285714285,44.4375,48.955441696250006,0.324626625,0.40262925,3.25%
POOL,POOL,2015,0.0,63.617857203750006,45.172617349999996,100.0,45.172617349999996,36.436364250124996,11.790635304125,0.0,74.92367122625001,15.620844055,87.2809356025,18.83582489875,6.795965201625,83.68190412125,32.5140676225,100.0,21.666666666666668,0.0,56.166666666666664,,45.29884244125,0.28762612499999995,0.23354587499999999,2.88%
PPG,PPG INDUSTRIES,2002,54.8337660147619,78.76356457904761,54.17668498380952,82.13833505714285,57.92429600285715,63.544191516238094,67.5184111942857,77.56729282333333,64.32655235047619,26.787675329523807,64.72616451252381,25.55885538952381,61.22295926190476,69.32303603047619,44.14287051471429,98.0,28.833333333333332,36.666666666666664,62.166666666666664,58.0,59.303546223809526,0.13409366666666667,0.2320385238095238,1.34%
PPL,PPL,2002,56.012905977,73.30345901550001,49.230188379,85.9330808075,51.121732471,44.9905760545,44.586801321,21.04237739775,65.4028438855,21.333674223,66.330178831,55.467164518000004,66.3969950315,68.571686003,49.364824087,100.0,23.0,31.0,48.2,50.55,53.0701106645,0.10022120000000001,0.18394145,1.00%
PRU,PRUDENTIAL FINL.,2002,45.181191692714286,86.53625034285714,55.67051226857143,79.11778036761905,59.57645115238095,67.27042867571429,68.89622180238095,60.08552252666667,55.13215630095239,2.5578460104761906,57.439212305714285,66.7139642395238,47.55290018295238,54.07594601728571,63.54598155666666,100.0,38.142857142857146,73.0,45.857142857142854,64.25,73.60800553809524,0.13603214285714285,0.30670242857142854,1.36%
PSA,PUBLIC STORAGE,2002,9.85208215775,24.8313822015,20.3146494632,100.0,20.3146494632,9.869017354499999,13.382346132,0.0,24.11099811685,0.5121936364999999,27.6732132722,19.846960512499997,20.0216783935,21.74289157255,24.8853059244,100.0,25.5,11.166666666666666,33.166666666666664,55.875,33.608930250499995,0.18614775,0.20390365,1.86%
PSX,PHILLIPS 66,2013,59.0183590956,74.301606639,55.614507278999994,67.762146637,60.376564721,77.170935295,63.93917745699999,55.860286965,60.770850171999996,37.608718756,59.519914078,76.272165992,59.220410791999996,66.10896453400001,57.225470816999994,100.0,23.5,35.666666666666664,36.833333333333336,49.0,61.689994777,0.1365072,0.3184321,1.37%
PTC,PTC,2002,2.533062388,47.394782562,33.4574609925,100.0,33.4574609925,1.7301986919499999,2.0376353444000004,0.0,41.846379496,2.3532731375,50.981663560200005,26.097355105500004,4.95944023855,37.604310678000004,34.661752955,100.0,20.6,15.4,52.6,53.875,49.041576805,0.15455524999999998,0.3584451,1.55%
PWR,QUANTA SERVICES,2008,4.518950437142857,59.80103168785714,33.66472499785714,97.42063492071429,33.66472499785714,13.777268539285714,17.33006323492857,27.388237547142857,58.07871359642858,17.552613021428574,70.65098222857144,28.047668057857145,6.765264928571429,51.87766026285715,32.58080673714286,100.0,15.0,6.666666666666667,17.166666666666668,34.708333333333336,29.444906905,0.15894242857142857,0.3143485,1.59%
PXD,PIONEER NTRL.RES.,2004,36.15266218166667,70.28231922833334,30.560741472222226,98.26695179555556,30.560741472222226,18.534228729888888,13.763862177444445,0.0,55.96742215388889,2.9282673316666665,59.98336255722222,13.734311172222222,20.360631386999998,55.79079412722222,30.128260508888886,100.0,29.833333333333332,48.333333333333336,14.666666666666666,57.875,47.78057476,0.22629133333333332,0.37540416666666665,2.26%
PYPL,PAYPAL HOLDINGS,2015,53.67832099625,84.26507224,51.6539263125,63.033446326375,60.7210212875,64.24415521,44.14347156875,0.0,67.18183592,54.1938280775,63.12567484125,29.23735388625,59.66297706125,89.704716125,62.62662700375,100.0,25.428571428571427,59.714285714285715,42.0,56.785714285714285,73.78918326125,0.24744371428571427,0.32215257142857145,2.47%
QCOM,QUALCOMM,2002,62.0146937505,64.365917446,40.946331144,46.07196969705,54.067212365,74.296498759,52.234756617150005,31.5097411705,50.565873843999995,47.5396346695,45.0392372532,48.5557010275,56.550306861,61.355449205,57.521930800999996,100.0,29.166666666666668,40.5,42.0,52.916666666666664,74.9918231,0.15964865,0.30561645,1.60%
QRVO,QORVO,2015,24.8486628075,69.88837150375,44.3784262075,100.0,44.3784262075,24.216629563999998,25.936523999125,12.82027661,64.8900580625,20.51200393625,64.6832502375,64.61382797,44.349824204125,92.27368098875,45.3594266825,100.0,17.93245,21.071433333333335,40.01515,44.75476666666666,46.1785699975,0.15363085714285715,0.37454275,1.54%
RCL,ROYAL CARIBBEAN GROUP,2004,53.00223973894737,85.53225293578947,59.93427828631579,89.83743882894737,60.541085721578945,72.63641811763158,58.726747925684215,0.0,59.87276038894737,41.097994020526315,62.260659763157896,55.76613412947368,54.92193666421052,56.493442906842105,62.075238621578954,100.0,22.571428571428573,31.571428571428573,51.57142857142857,51.42857142857143,67.27653798894737,0.13561657894736842,0.4205871052631579,1.36%
REG,REGENCY CENTERS,2004,23.881135010555553,76.20736861444445,51.36305289555556,97.77777777777777,51.36305289555556,35.42648128861111,42.808216948222224,37.314832295555554,56.55863818555556,13.051197473333334,65.07571698277778,33.13862688388889,51.101940293333335,49.953377647777785,56.459562938333335,100.0,31.333333333333332,4.833333333333333,40.833333333333336,52.0,61.17657147,0.10887116666666667,0.2606792777777778,1.09%
REGN,REGENERON PHARMS.,2010,31.799798750833332,92.07990168250001,44.08355506416666,94.11393066083333,44.08355506416666,44.909407494166665,37.1841699825,0.0,24.411631860083332,30.59682696666667,24.156891348333332,53.01343163166666,39.02886792666666,20.335322311083335,70.72302083333334,100.0,16.833333333333332,29.833333333333332,49.666666666666664,53.2,76.05186722666667,0.40400375,0.36672225,4.04%
RF,REGIONS FINL.NEW,2002,34.249416787899996,69.12988510599999,38.640926998750004,76.3463988705,39.89387590125,20.277392451,39.53775639,18.82809460955,42.592919364400004,9.9574122855,43.48736756765,52.7991050535,26.079773517249997,45.1737604124,43.6297497228,100.0,17.333333333333332,47.666666666666664,46.833333333333336,52.958333333333336,40.3257126225,0.08003445000000001,0.33456969999999997,0.80%
RHI,ROBERT HALF,2002,16.540936606190478,70.34107567952381,40.34854845142858,93.92230576428571,40.705077552380956,35.85623828809524,23.246942942333334,0.0,54.18716894666667,20.918730120952382,50.53130809219047,18.650232363809522,29.649016720952382,91.47086002761905,39.71789715761905,91.66666666666667,34.333333333333336,59.0,68.0,63.25,47.92394466095238,0.10364309523809524,0.3008260952380952,1.04%
RJF,RAYMOND JAMES FINL.,2009,6.898234624285714,83.99939710642857,45.90927942785714,68.20076782285715,50.19939760214286,15.88760918857143,28.800408656142857,23.242249735714285,51.68398907285714,10.283539358571428,60.10219082428572,45.758712470714286,10.632573342142857,53.48048619285714,59.59434051714286,100.0,14.833333333333334,33.666666666666664,35.166666666666664,45.916666666666664,50.63947208357143,0.20711242857142856,0.2841720714285714,2.07%
RL,RALPH LAUREN CL.A,2004,25.4002507415,63.697348458,38.104038875549996,86.658024343,38.30860567455,20.748365136,34.681687397000005,48.835534256,36.315666109300004,20.3385750675,47.5086188269,51.005218561999996,30.480213577500002,6.282767295699999,40.627518003,100.0,46.0,69.28571428571429,52.714285714285715,67.0,37.313774411,0.13325075,0.3194877,1.33%
RMD,RESMED,2009,38.220035651428574,77.28279791214287,56.84281565857143,99.10714285714286,56.84281565857143,54.41093692142857,47.18486274357143,25.0,52.28696175928572,48.862435395,47.40527494178571,60.125017215,65.88334845071428,77.93720188571429,63.72602978214286,100.0,24.4,14.8,46.4,46.4,71.23008487214285,0.22755750000000002,0.24669121428571428,2.28%
ROK,ROCKWELL AUTOMATION,2002,48.1535877865,88.8923565225,46.063620064,98.4375,46.063620064,65.734809121,41.3462303765,29.3003761585,38.79755229,24.3755506105,35.4443269132,36.291871247,42.5179830605,43.7376132136,55.923147065,100.0,25.2,42.4,60.8,57.1,84.936185027,0.2284625,0.2845297,2.28%
ROL,ROLLINS,2015,7.17480526,66.455527305,22.619686693749998,100.0,22.619686693749998,3.59317193675,2.08823008925,0.0,30.9073356275,0.0,33.371857546,27.673335455,2.337578539625,38.5139494775,27.38136810625,100.0,21.5,0.0,16.25,,20.2362271275,0.22224137500000002,0.224017625,2.22%
ROP,ROPER TECHNOLOGIES,2004,5.42120654368421,62.25739371473684,37.514185760000004,99.62406015052632,37.514185760000004,6.33097414131579,27.028801890263157,36.299426541578946,40.03947288936842,16.981265439473685,42.88393747757895,20.840931552105264,28.466520854894735,53.636768491052635,38.23456669947368,100.0,19.5,0.0,0.0,,32.08751319210526,0.18541284210526315,0.20113636842105265,1.85%
ROST,ROSS STORES,2004,23.10946618157895,60.19352688157894,38.93366089368421,96.9185191236842,38.93366089368421,17.16807259473684,22.734761725631575,0.0,43.029581715263156,47.050499003157896,56.195473375263155,24.083619506842105,47.602598062105265,12.423353209,42.536836781052635,100.0,35.0,27.833333333333332,51.166666666666664,53.5,38.60948095263158,0.1887491578947368,0.26193236842105266,1.89%
RSG,REPUBLIC SVS.'A',2004,46.00406280736842,89.5269958131579,49.73859778947369,90.69731999789474,50.21877934473684,48.48461171105263,47.273208937263156,50.78272071473684,63.37963374210526,12.349905320526315,63.158318417000004,8.745363562105263,43.55483278736842,75.70106544894736,41.538121931052636,83.71428571428571,29.285714285714285,37.142857142857146,58.714285714285715,52.214285714285715,53.854798423157895,0.1470724210526316,0.17934884210526314,1.47%
RTX,RTX,2002,52.406813431,65.38971372,54.8399075605,71.8186208365,59.6217405095,66.8135012445,67.72316790049999,65.07095952649999,65.572074746,22.367117682,73.8481714955,67.376686275,72.47233460700001,46.761926456,50.8494102705,97.6,31.6,50.4,59.8,59.85,65.166132425,0.10286495,0.22690899999999997,1.03%
RVTY,REVVITY,2004,50.390945556666665,65.05629938277778,51.823841790555555,97.09595959611111,52.677935417777775,49.38119733888889,45.71905374611111,36.111111111111114,52.25742890888889,30.03819654666667,50.238955304444445,56.500230636666664,53.15130255166667,60.22999648222223,55.463746522777775,100.0,27.6,8.8,46.6,50.0,74.91603473555556,0.1916085,0.25067550000000005,1.92%
SBAC,SBA COMMS.,2008,15.082184127857143,53.36999952428572,34.87419161214286,100.0,34.87419161214286,24.23339765571429,19.177615649285713,0.0,40.37666177214286,7.563562268571429,38.30947838307143,23.746106225714282,19.232223929285713,64.13025815714285,48.518193531428565,100.0,18.333333333333332,12.5,17.833333333333332,48.0,69.41697786214286,0.2527935,0.23709257142857143,2.53%
SBUX,STARBUCKS,2002,87.63136445149999,80.525638164,57.4917350315,46.2551792216,72.874725739,71.920431314,78.8438323825,59.9412397055,69.464893538,76.525850725,64.120054642,64.276160698,88.1427553185,75.1700425765,71.566483221,82.6,39.36836,45.714279999999995,43.15,52.70816,71.7841849745,0.25784280000000004,0.24064005000000002,2.58%
SCHW,CHARLES SCHWAB,2002,3.315755832380952,90.65288928571428,47.37007152047619,76.35030528571428,48.54491415619048,25.908512310523808,28.186432944285716,0.0,48.363688250952386,0.0,59.538778268095236,47.03332841238095,33.33327275571429,41.14534313228572,61.32876025,100.0,14.428571428571429,43.42857142857143,32.714285714285715,47.642857142857146,49.5360769,0.1351709523809524,0.31159838095238096,1.35%
SHW,SHERWIN-WILLIAMS,2004,67.55183036789474,66.8290658263158,55.069642098421056,79.40187772210527,58.944328752631584,53.919854705789476,55.56117444421053,63.50646000578947,72.64149386526316,43.83955908263158,75.66936653263159,59.13886647368421,49.166024193157895,65.94169396736842,54.388110228421056,100.0,27.285714285714285,19.0,60.714285714285715,51.75,58.05950806105263,0.2177635789473684,0.2159603157894737,2.18%
SJM,J M SMUCKER,2008,62.51767227733333,69.65660565333334,52.927246786,97.451374916,52.927246786,36.418236787333335,48.269026999733335,23.27124701,51.77943282866667,38.74455171333333,59.81856808533333,71.76167391466667,65.11937320673333,17.823489011200003,56.557259748,100.0,22.2,50.6,59.2,58.0,47.377267954,0.1247616,0.19842346666666666,1.25%
SLB,SCHLUMBERGER,2002,47.46551121761905,81.59985664380953,53.903339271904755,80.32547547619048,56.72923401857143,61.03937197095239,60.35924152952381,23.519675967142856,59.20980730428571,24.01810811952381,62.5211944952381,30.03932011190476,72.73893729666666,56.00138072714286,52.00734039095238,93.14285714285714,55.285714285714285,40.857142857142854,63.142857142857146,63.107142857142854,73.20900552666666,0.12022780952380951,0.32941380952380955,1.20%
SNA,SNAP-ON,2002,6.9798871206666675,55.03868308,38.11571144142857,100.0,38.11571144142857,8.628370169428573,15.657760630714288,8.639022730380953,53.90924618952381,43.967005394285714,63.061817932380954,35.63976060714286,40.23532740809524,54.68691309142857,46.62452974857143,100.0,16.149116666666668,18.0641,27.875,40.52205,52.90868859380953,0.13880295238095236,0.24704828571428572,1.39%
SNPS,SYNOPSYS,2004,11.090705606666667,69.15345023611111,46.36855132833333,94.92775742777778,46.36855132833333,19.613997225,16.640397387777778,8.834173372777776,58.24858237277778,18.06224105833333,61.138921373888884,24.54981094833333,25.066296185,80.05270355222223,42.92929148388889,100.0,23.0,10.5,19.25,,36.70917401166667,0.18169849999999999,0.22756844444444443,1.82%
SO,SOUTHERN,2002,74.25660493619047,88.86623437238096,54.605183420952386,72.30097535057142,60.794258610476184,69.01735970761905,54.06289787,26.520971059428568,75.49770435142857,17.400786869047618,70.76495717809523,44.265530731428576,61.650787710476195,92.10092787428572,58.28646439380952,100.0,39.57142857142857,49.714285714285715,57.285714285714285,61.642857142857146,65.31401920809523,0.10715447619047619,0.1494508095238095,1.07%
SPG,SIMON PROPERTY GROUP,2005,49.75946884611111,91.282153345,51.49613672500001,93.88888888833334,51.49613672500001,54.31158185183333,40.264220497555556,11.804661261111113,55.893023225,2.456033485555556,52.89343360722222,39.49367626555556,34.209709036944446,69.98069153555555,60.76988132555555,100.0,32.142857142857146,29.857142857142858,41.142857142857146,50.785714285714285,55.85897000166667,0.1257647222222222,0.2746478333333333,1.26%
SPGI,S&P GLOBAL,2005,59.37026242555555,74.05037546611112,57.89788230794444,81.08825939555555,61.70620515183334,65.8844650661111,60.13666650761112,22.496564695,60.540161176666665,44.44324538888889,63.23919306944444,62.42641601666667,83.18593193255555,52.32332070361112,63.510210238944445,100.0,34.857142857142854,71.57142857142857,60.42857142857143,66.71428571428571,78.10462691055555,0.1834308888888889,0.25854161111111107,1.83%
SRE,SEMPRA,2002,54.442206187500005,73.399897761,48.3309711605,78.134920635,51.418530746,52.9287814736,44.69072905525,17.9474733355,60.210097206499995,43.100852500500004,56.996839742999995,26.770247258,61.25252634515,74.7662160985,53.73374696450001,100.0,41.833333333333336,75.33333333333333,63.833333333333336,70.25,65.0138410505,0.13849424999999999,0.1850233,1.38%
STE,STERIS,2018,14.210201102400001,63.60951575599999,47.003162326,100.0,47.003162326,38.730781076,45.446927236,50.0,12.3679287752,68.36983916599999,11.3026110442,89.707548478,48.150768979999995,14.6908063228,73.859979994,100.0,19.5,3.5,24.5,37.0,69.491343812,0.1986774,0.241263,1.99%
STLD,STEEL DYNAMICS,2007,25.67683226375,46.179483631875,31.9670447461875,94.07886711125,31.9670447461875,43.8966503239375,28.054963356125,0.0,53.75759171375,4.885158945,57.152664766875,37.2451254625,18.616353407125,61.161187836875,22.092531337375,100.0,15.2,16.6,36.4,42.05,24.338449873125,0.2342944375,0.4062048125,2.34%
STT,STATE STREET,2002,80.79361999857143,90.47130439904761,72.52917526571429,80.42365879238095,76.91637981,76.4429725042857,78.93996471714286,66.74492110380953,78.64215068047619,72.51678627904762,84.45153109,40.14299652190476,73.37023253190476,57.84323643523809,77.19756178190475,100.0,36.0,72.14285714285714,46.57142857142857,63.67857142857143,86.47862088190476,0.07117652380952381,0.30094642857142856,0.71%
STX,SEAGATE TECHNOLOGY HOLDINGS,2004,75.363260705,72.93497984055556,51.742592996111114,88.5255331088889,52.91207815333334,31.315903963611113,35.06365825094444,32.99686917388889,54.688840572222226,58.358170487777784,52.946522012222225,39.584536222222226,48.435748715,46.71362234966667,60.25614591055556,100.0,50.5,11.666666666666666,53.666666666666664,54.25,74.10227505944445,0.34580244444444447,0.43896138888888886,3.46%
STZ,CONSTELLATION BRANDS 'A',2002,19.401878721714287,66.55813437904762,30.63617407333333,83.99348628333334,30.63617407333333,38.97266239785714,25.045459371238096,13.993229604285712,29.914599983333336,4.760109035714286,34.09019818471428,51.77385307428571,15.442528333809523,23.004420151476193,34.67689223523809,100.0,10.2,22.4,32.4,45.333333333333336,32.19163226285715,0.20432014285714284,0.2588298571428571,2.04%
SWK,STANLEY BLACK & DECKER,2002,43.710271724500004,65.868865636,39.976408589,71.6134230478,42.6348294435,37.4046336655,31.52072703615,21.72842435395,38.437443052,59.528936767000005,44.3209977288,42.895102591,48.1580509485,15.3103750125,56.008455166500006,96.83333333333333,20.833333333333332,30.166666666666668,52.333333333333336,50.041666666666664,53.701130994,0.12186715000000001,0.2550425,1.22%
SWKS,SKYWORKS SOLUTIONS,2010,37.677016031538464,63.710483861538464,50.370611666923075,100.0,50.370611666923075,26.87740327653846,38.66073990153846,35.66504058769231,70.45710053692308,34.54546527153846,77.99501033615385,38.609680877692306,54.25678474461539,67.18412421076923,46.71325242384615,100.0,20.6,4.6,36.4,46.25,58.02486716615385,0.2781943846153846,0.3470768461538461,2.78%
SYF,SYNCHRONY FINANCIAL,2014,13.544702229444445,75.36090678444445,53.20744793666667,97.69038701666666,53.20744793666667,30.040267722222225,16.256025790333336,0.0,60.67613428000001,47.663763421111106,62.30232491666667,59.86217967666667,30.907907103333336,86.67645352333334,60.284845564444446,100.0,18.285714285714285,52.714285714285715,38.142857142857146,55.0,57.366570224444445,0.074515375,0.331600375,0.75%
SYK,STRYKER,2002,14.533939306000002,84.351371091,43.065401577,76.37982757649999,45.7233851155,10.535325723,15.81448943145,15.0,68.2825585455,13.754389503999999,86.5368978445,16.062954552,23.4315558547,43.267173714500004,39.1904569305,100.0,28.0,48.6,38.2,53.7,49.894665073,0.1488693,0.2062456,1.49%
SYY,SYSCO,2002,45.9099427415,73.646491827,55.449413531000005,90.691741373,56.691405126999996,35.0137422575,47.025613675,50.694576471,59.497863691,45.2010359305,64.9982257735,57.384959597,61.24883512500001,50.221937386,59.780991981,94.83333333333333,28.666666666666668,60.166666666666664,44.5,57.041666666666664,63.2916899875,0.09772014999999999,0.20245934999999998,0.98%
T,AT&T,2002,62.46297960095238,80.81878973571429,32.54034036642857,22.430003178333333,55.34004897880953,61.28849853571428,59.74299702404762,47.99432647619047,47.373178583619044,31.23921005619048,46.99997866214286,54.86501282333333,68.47758224233333,38.557310976809525,57.62932831538095,71.28571428571429,38.0,79.57142857142857,67.85714285714286,64.17857142857143,73.23886596095238,0.07052209523809523,0.19491866666666666,0.71%
TAP,MOLSON COORS BEVERAGE COMPANY B,2002,65.138041133,61.534052666499996,45.1393300407,80.70021379800001,48.8858353837,43.74134374405,47.0835702226,38.709653012000004,46.250017778,45.856255109,45.22287502345,44.1180144685,52.8337566735,37.08181138325,51.49531104675,100.0,29.833333333333332,27.666666666666668,55.166666666666664,53.166666666666664,60.240586269000005,0.066675,0.24799354999999998,0.67%
TDG,TRANSDIGM GROUP,2009,7.8359119078571435,31.53148659857143,20.775378195571427,98.73949579857143,20.775378195571427,11.726050424285715,8.044677294285714,0.0,32.11313752971429,5.403464294285714,39.65414627771429,36.52417382,13.862416178571427,23.161258789285714,19.298557864214285,100.0,7.25,0.0,31.5,,15.03501614142857,0.3296550714285714,0.2489195,3.30%
TDY,TELEDYNE TECHS.,2015,26.107644255,47.13183263166667,33.58723833,100.0,33.58723833,5.925512324166667,15.325848434666668,14.312801454999999,55.09715885166667,30.924147051666665,64.500824105,21.291989526666665,24.215707515000002,43.077951078333335,35.64559495333334,100.0,22.2,0.0,50.4,,34.441656583333334,0.278426,0.23688383333333332,2.78%
TECH,BIO-TECHNE,2009,13.545842023333334,62.78428765066666,40.99944081666667,100.0,40.99944081666667,8.491286491,11.361857889333333,3.3333333333333335,43.314484916,33.80380572666667,44.14825519186666,68.334938538,14.648316880000001,60.381012590666664,60.14457504133333,100.0,15.833333333333334,19.166666666666668,27.333333333333332,47.916666666666664,51.78474500266667,0.15092486666666668,0.24170566666666668,1.51%
TEL,TE CONNECTIVITY,2007,59.16176919625,84.75899797125,56.452622266875004,92.8889874914375,57.6132490475,47.3193659721875,42.713209377187496,29.159460655,68.662473410625,56.6134089525,71.745634585,39.9040993375,69.721436425625,64.719072304375,62.823198973125,100.0,32.857142857142854,26.857142857142858,63.714285714285715,56.875,71.45708480625001,0.1535064,0.2840821333333333,1.54%
TER,TERADYNE (XSC),2002,16.7564173068,65.5514483025,39.70514420115,100.0,39.70514420115,36.629812425,18.3917737755,1.3102412211499999,56.251387565,27.665172709500002,60.667129359,41.7284074225,21.893867467,67.8622284215,45.1777509553,100.0,21.666666666666668,31.333333333333332,44.833333333333336,49.458333333333336,57.87191357299999,0.21593990000000002,0.39398995000000003,2.16%
TFC,TRUIST FINANCIAL,2002,21.111583444571426,77.36419038000001,42.044614655714284,90.31124561714286,42.37555172380952,9.884660112476192,19.10015072142857,0.0,55.07276816142857,0.7647320471428571,64.95815963833333,46.56089432142857,19.330071729047617,44.76225304285714,44.048793593333336,100.0,37.57142857142857,34.285714285714285,38.857142857142854,52.67857142857143,43.71732186238095,0.05747438095238094,0.2560259047619048,0.57%
TFX,TELEFLEX,2008,16.983135952666668,68.57411665533333,43.503102964,97.03030303066666,44.15015759133333,9.526885487533333,20.759373357799998,30.0,40.096817640666664,43.55044582933333,48.11437544333333,60.213762173999996,23.249199889266666,28.780746088666668,55.51904816933333,100.0,23.571428571428573,9.714285714285714,34.142857142857146,52.25,46.558884207333335,0.13293546666666667,0.24122333333333332,1.33%
TGT,TARGET,2002,68.1530355209091,94.14312468409092,53.12995800590909,38.48670399059091,72.33798840272726,81.17101854272727,76.58550578863637,62.335622685454545,61.53870078136363,52.043882995909094,63.42755781681819,75.48783125454545,75.49780110909091,50.83295417136364,79.47618324545455,82.42857142857143,44.42857142857143,54.42857142857143,64.71428571428571,61.5,79.17937121,0.11520231818181817,0.2657458181818182,1.15%
TJX,TJX,2005,43.984157422,80.02705439555555,57.402187093888884,86.08481229166667,58.951535532777775,67.53224531055555,58.767119780111116,8.44017094,45.60046944333333,68.98257488888889,42.84563432377777,49.873794582222224,63.314158587611104,55.86079452277777,72.16871353777778,91.83333333333333,46.333333333333336,58.833333333333336,64.16666666666667,65.29166666666667,88.09168564222222,0.18962194444444444,0.2038668888888889,1.90%
TMO,THERMO FISHER SCIENTIFIC,2002,36.6385451747619,66.4221953447619,48.23212933571428,93.47657244761905,48.55558705666667,46.75174359380952,41.22139450314286,30.952380952380953,49.99971673142857,29.92794678,49.94424740714286,47.20262115,47.144725075714284,59.09206218761905,50.05824035971428,100.0,18.285714285714285,54.285714285714285,41.0,53.392857142857146,59.64901586857143,0.19885695238095236,0.216434,1.99%
TMUS,T-MOBILE US,2007,18.523806639375,74.6820956325,31.491488550625,64.80369223525,36.32424506875,23.59541505125,30.244215296375,32.18898207125,36.8557236665,41.480188666875,42.3566327531875,20.989033465,35.19134461375,30.7406380621875,38.3834637975,91.14285714285714,27.857142857142858,44.857142857142854,41.857142857142854,51.42857142857143,32.71650356125,0.2606079375,0.445424,2.61%
TPR,TAPESTRY,2002,30.2805858425,70.2102014255,42.646841224499994,97.11277173900001,42.646841224499994,36.96460896875,29.0087209614,0.0,36.3017565875,34.439293750000004,29.600175154,37.9315201075,42.66863212175,62.654475198499995,54.494571517500006,100.0,50.833333333333336,29.333333333333332,45.0,56.291666666666664,69.215052416,0.19262635,0.35891850000000003,1.93%
TRGP,TARGA RESOURCES,2015,30.328427394285715,62.68069011285714,39.87517686,99.10714285714286,39.87517686,52.04705708285714,38.81635821971429,0.0,51.85623377,2.7281746028571425,58.59213277285714,23.561199377142856,37.55854459585714,43.75510800714286,32.319558394285714,100.0,28.0,0.0,23.0,,49.879822177142856,0.1739157142857143,0.5406268571428571,1.74%
TRMB,TRIMBLE,2008,6.948688610714286,49.670483526428576,46.96079070857143,100.0,46.96079070857143,11.638021616428572,33.83791597257143,39.34892192857143,50.09124289714286,32.89751666714285,57.18249885214285,63.171824965,41.28983760285714,55.215425902142854,47.897267108571434,100.0,24.5,0.0,13.25,,32.39802559428572,0.1715055,0.34210250000000003,1.72%
TROW,T ROWE PRICE GROUP,2002,28.726473742999996,61.762385151000004,43.182026961000005,100.0,43.182026961000005,35.855624524899994,43.7226159235,16.1342160495,44.06542713899999,8.874130299499999,41.7816566525,34.770260065500004,34.16615782,61.9039643575,48.764458237999996,100.0,28.0,34.166666666666664,47.5,55.1,51.819097020499996,0.19132855,0.2558781,1.91%
TRV,TRAVELERS COS.,2002,25.556376663809527,81.79290795666667,45.025279915714286,80.33138818838094,47.27993803095238,36.892988707952384,41.85482386619047,6.785192215,52.55288816476191,16.28695100904762,56.128322633809525,27.999383904285715,39.708986091285716,58.63244760476191,50.72838869952381,100.0,24.142857142857142,64.42857142857143,45.142857142857146,58.42857142857143,57.80434067952381,0.10727038095238095,0.2081312857142857,1.07%
TSCO,TRACTOR SUPPLY,2008,27.309557874,70.94195660933333,62.848658314,100.0,62.848658314,40.334782631799996,54.48399772066667,58.68894841066666,66.31971050666667,34.275220024666666,72.90882140733333,81.609706724,68.004113816,70.362775926,63.50305582866667,100.0,30.428571428571427,7.857142857142857,71.85714285714286,60.5,55.00088063666667,0.28675486666666666,0.29357846666666665,2.87%
TSLA,TESLA,2010,30.087880783846156,61.59953424846154,29.31042530076923,47.955882457692304,40.354886863846154,29.671895356692307,48.72127537076923,70.08839603461539,33.17733856169231,19.427832737692306,32.814232061846155,46.147145327692314,28.84629005546154,36.447332086923076,37.69569725461538,62.333333333333336,20.666666666666668,34.666666666666664,51.333333333333336,45.35,37.666450189230765,1.0176885,0.5526630833333334,10.18%
TSN,TYSON FOODS 'A',2004,54.077922845555555,66.77025717,40.07254743388889,28.005487577666667,56.27123517388889,49.22245634572222,52.01266469722222,10.636679862222222,60.677555319999996,27.438651395,73.02301947500001,74.5162068961111,63.07807001388889,23.925763114166667,56.432197643888884,87.33333333333333,22.333333333333332,28.333333333333332,42.0,45.0,58.45147045277778,0.17478444444444444,0.29737477777777777,1.75%
